filename,outer,team,file_year,used_by_moments,slot,first,last,position,jersey,classification,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
h-01-1998-falcons-1.iff,115,falcons,1998,0,22,Falcons,Guard,G,62,placeholder,34,59,10,76,19,82,65,52,29,44,32,41,11,14,40,66,69,10,32,23,19,49,51,99,48,5,44,2
h-01-1998-falcons-1.iff,115,falcons,1998,0,23,Falcons,Half Back,HB,37,placeholder,90,76,23,92,13,89,55,90,12,76,6,87,19,20,79,32,30,94,8,6,12,49,43,50,57,5,60,71
h-01-1998-falcons-1.iff,115,falcons,1998,0,24,Falcons,Half Back,HB,28,placeholder,87,81,17,65,16,78,69,79,13,31,8,81,14,14,59,62,61,96,6,13,19,49,38,99,48,5,17,40
h-01-1998-falcons-1.iff,115,falcons,1998,0,25,Falcons,Half Back,HB,44,placeholder,91,76,15,67,16,68,73,85,11,53,6,61,13,13,62,39,20,72,10,14,15,49,36,50,40,24,41,24
h-01-1998-falcons-1.iff,115,falcons,1998,0,26,Falcons,Linebacker,ILB,51,placeholder,82,85,10,78,9,80,67,68,76,18,97,24,11,10,19,28,23,20,77,92,8,49,38,99,62,5,85,70
h-01-1998-falcons-1.iff,115,falcons,1998,0,27,Falcons,Linebacker,ILB,57,placeholder,78,74,10,93,13,43,55,58,75,23,69,28,11,10,20,32,27,30,69,79,13,49,81,99,51,5,84,72
h-01-1998-falcons-1.iff,115,falcons,1998,0,28,Falcons,Linebacker,ILB,50,placeholder,76,76,10,69,9,72,65,64,76,23,74,24,10,10,16,24,20,12,75,78,11,49,26,99,45,5,62,63
h-01-1998-falcons-1.iff,115,falcons,1998,0,29,Falcons,Linebacker,ILB,54,placeholder,67,64,10,79,9,81,75,61,49,13,61,33,11,11,21,27,22,28,64,60,5,49,61,99,28,5,45,24
h-01-1998-falcons-1.iff,115,falcons,1998,0,30,Morten,Andersen,K,5,real_name_in_supplied_data,36,41,11,99,98,99,33,34,19,18,23,17,11,13,19,27,20,38,15,12,97,99,59,50,98,5,99,23
h-01-1998-falcons-1.iff,115,falcons,1998,0,31,Henri,Crockett,OLB,94,real_name_in_supplied_data,67,78,10,90,13,88,59,72,78,26,76,35,11,11,20,60,30,20,68,82,13,49,47,99,48,5,70,50
h-01-1998-falcons-1.iff,115,falcons,1998,0,32,Falcons,Linebacker,OLB,92,placeholder,59,68,10,93,13,69,77,72,76,18,80,30,11,10,30,33,27,36,74,80,14,49,39,99,54,5,51,54
h-01-1998-falcons-1.iff,115,falcons,1998,0,33,Keith,Brooking,OLB,56,real_name_in_supplied_data,85,72,10,63,20,55,69,75,53,18,60,28,11,10,24,23,25,24,74,69,21,49,50,99,51,5,58,63
h-01-1998-falcons-1.iff,115,falcons,1998,0,34,Falcons,Punter,P,6,placeholder,45,49,21,55,80,89,34,42,26,25,39,18,23,24,27,23,19,32,23,14,67,1,41,50,61,5,95,24
h-01-1998-falcons-1.iff,115,falcons,1998,0,35,Chris,Chandler,QB,12,real_name_in_supplied_data,63,73,88,50,11,85,39,48,31,30,29,18,79,84,46,27,26,70,22,20,14,49,71,50,79,67,60,24
h-01-1998-falcons-1.iff,115,falcons,1998,0,36,Falcons,Quarterback,QB,17,placeholder,76,77,70,13,11,89,26,56,26,22,27,33,69,68,12,10,12,28,20,26,13,49,40,50,56,55,51,24
h-01-1998-falcons-1.iff,115,falcons,1998,0,37,Falcons,Quarterback,QB,7,placeholder,57,67,62,41,16,73,35,48,31,28,41,46,72,65,35,27,30,28,19,41,18,49,56,50,64,66,50,24
h-01-1998-falcons-1.iff,115,falcons,1998,0,38,Falcons,Safety,SS,33,placeholder,88,77,10,72,14,39,59,70,85,40,80,10,11,11,17,26,20,49,55,76,17,49,75,1,69,5,92,80
h-01-1998-falcons-1.iff,115,falcons,1998,0,39,Falcons,Safety,SS,24,placeholder,87,82,9,74,20,80,37,82,64,11,71,8,11,10,17,29,26,37,38,71,21,49,44,1,48,5,86,63
h-01-1998-falcons-1.iff,115,falcons,1998,0,40,Falcons,Safety,SS,22,placeholder,84,86,8,99,28,75,51,85,64,20,76,7,10,10,50,38,43,44,61,69,29,49,50,1,34,5,58,58
h-01-1998-falcons-1.iff,115,falcons,1998,0,41,Bob,Whitfield,T,70,real_name_in_supplied_data,54,71,12,89,20,96,61,58,16,31,34,23,11,11,23,81,91,13,30,30,19,49,65,99,79,5,95,43
h-01-1998-falcons-1.iff,115,falcons,1998,0,42,Falcons,Tackle,T,74,placeholder,44,67,12,75,14,97,71,55,24,41,30,43,11,11,38,74,82,14,27,26,16,49,51,99,52,5,71,41
h-01-1998-falcons-1.iff,115,falcons,1998,0,43,Falcons,Tackle,T,73,placeholder,53,56,11,73,9,64,53,45,23,26,29,32,11,15,24,62,49,21,15,22,9,49,46,99,22,5,65,46
h-01-1998-falcons-1.iff,115,falcons,1998,0,44,O. J.,Santiago,TE,88,real_name_in_supplied_data,77,53,14,45,8,87,63,84,11,50,5,52,14,14,61,71,76,62,5,8,11,49,29,99,29,5,19,80
h-01-1998-falcons-1.iff,115,falcons,1998,0,45,Brian,Kozlowski,TE,85,real_name_in_supplied_data,66,72,10,34,11,89,51,62,33,59,29,57,11,11,53,76,76,70,18,24,13,49,27,99,49,5,54,24
h-01-1998-falcons-1.iff,115,falcons,1998,0,46,Falcons,Tight End,TE,84,placeholder,82,70,11,44,18,79,45,84,15,36,39,36,10,11,32,75,79,50,31,26,17,49,46,99,32,5,40,18
h-01-1998-falcons-1.iff,115,falcons,1998,0,47,Falcons,Receiver,WR,86,placeholder,87,82,15,65,11,83,47,73,5,94,7,57,16,16,90,41,38,80,9,12,15,49,68,50,72,5,99,47
h-01-1998-falcons-1.iff,115,falcons,1998,0,48,Falcons,Receiver,WR,80,placeholder,87,84,15,55,9,72,38,84,12,77,13,39,15,15,82,23,37,55,6,7,13,49,49,50,72,5,80,24
h-01-1998-falcons-1.iff,115,falcons,1998,0,49,Tim,Dwight,WR,83,real_name_in_supplied_data,82,87,17,55,7,64,38,59,9,83,12,62,15,15,80,21,29,76,11,5,11,49,48,50,52,5,97,45
h-01-1998-falcons-1.iff,115,falcons,1998,0,50,Falcons,Receiver,WR,87,placeholder,83,87,15,27,5,80,37,72,5,76,13,34,14,14,79,46,44,60,10,8,11,49,54,50,35,5,93,78
h-01-1998-falcons-1.iff,115,falcons,1998,0,51,Falcons,Receiver,WR,89,placeholder,83,86,15,44,9,81,37,68,6,77,14,45,16,16,75,19,28,74,11,14,13,49,49,50,70,5,96,45
h-01-1998-falcons-1.iff,115,falcons,1998,0,52,Falcons,Receiver,WR,82,placeholder,71,82,15,48,7,79,29,78,31,79,30,29,13,15,79,62,51,66,14,16,13,49,31,50,20,5,97,67
h-02-2000-ravens-0.iff,116,ravens,2000,0,0,Jeff,Mitchell,C,60,real_name_in_supplied_data,53,55,11,79,18,95,85,50,12,13,26,5,10,10,17,76,74,8,20,30,14,49,32,99,61,5,53,48
h-02-2000-ravens-0.iff,116,ravens,2000,0,1,Duane,Starks,CB,22,real_name_in_supplied_data,91,92,9,77,18,50,31,82,88,10,78,7,11,10,33,14,19,37,33,65,22,49,79,1,53,5,85,80
h-02-2000-ravens-0.iff,116,ravens,2000,0,2,Chris,Mcalister,CB,21,real_name_in_supplied_data,91,90,11,83,19,74,43,82,91,10,79,7,11,11,18,43,48,60,54,73,20,49,80,1,50,5,75,95
h-02-2000-ravens-0.iff,116,ravens,2000,0,3,Anthony,Mitchell,CB,42,real_name_in_supplied_data,85,91,11,75,19,85,33,81,86,8,69,6,11,11,35,34,39,34,24,71,21,49,36,1,40,5,60,52
h-02-2000-ravens-0.iff,116,ravens,2000,0,4,Ravens,Cornerback,CB,46,placeholder,87,92,9,88,21,83,43,73,61,13,49,9,11,10,19,29,27,41,29,51,23,49,42,1,21,5,28,57
h-02-2000-ravens-0.iff,116,ravens,2000,0,5,Ravens,Def End,DE,90,placeholder,77,76,11,78,21,34,69,64,49,16,90,31,11,11,22,23,24,24,90,84,21,49,80,99,73,5,81,74
h-02-2000-ravens-0.iff,116,ravens,2000,0,6,Ravens,Def End,DE,99,placeholder,67,66,10,60,21,64,71,64,31,18,71,28,11,11,26,30,26,28,80,63,22,49,54,99,66,5,60,78
h-02-2000-ravens-0.iff,116,ravens,2000,0,7,Adalius,Thomas,DE,96,real_name_in_supplied_data,85,71,11,63,16,88,57,84,13,24,75,31,13,11,22,26,28,10,75,72,17,49,34,99,44,5,60,46
h-02-2000-ravens-0.iff,116,ravens,2000,0,8,Keith,Washington,DE,93,real_name_in_supplied_data,65,72,10,47,15,84,55,68,37,11,65,24,11,10,8,13,10,20,72,58,14,49,48,99,29,5,44,78
h-02-2000-ravens-0.iff,116,ravens,2000,0,9,Ravens,Def End,DE,91,placeholder,66,77,10,67,19,80,71,55,58,23,72,35,11,11,27,26,34,18,71,64,19,49,34,99,42,5,29,24
h-02-2000-ravens-0.iff,116,ravens,2000,0,10,Sam,Adams,DT,95,real_name_in_supplied_data,68,72,11,85,28,77,65,55,28,27,82,33,10,11,34,39,34,12,62,79,28,49,67,99,73,5,66,70
h-02-2000-ravens-0.iff,116,ravens,2000,0,11,Ravens,Def Tackle,DT,98,placeholder,57,63,11,65,24,72,51,56,28,21,85,31,11,10,28,35,27,12,69,87,23,49,41,99,62,5,95,74
h-02-2000-ravens-0.iff,116,ravens,2000,0,12,Ravens,Def Tackle,DT,54,placeholder,54,52,10,61,16,74,61,45,11,21,66,31,11,11,24,19,23,18,59,73,16,49,29,99,27,5,64,44
h-02-2000-ravens-0.iff,116,ravens,2000,0,13,Priest,Holmes,FB,33,real_name_in_supplied_data,80,79,18,98,23,84,61,76,7,60,5,43,15,16,75,69,51,73,5,7,24,49,74,99,54,5,54,56
h-02-2000-ravens-0.iff,116,ravens,2000,0,14,Kim,Herring,FS,20,real_name_in_supplied_data,82,86,9,90,23,87,41,64,77,11,82,8,11,10,26,35,30,37,36,74,24,49,45,1,55,5,88,67
h-02-2000-ravens-0.iff,116,ravens,2000,0,15,Ravens,Safety,FS,36,placeholder,80,92,11,94,24,74,45,70,52,7,69,5,11,11,39,44,42,33,44,61,26,49,58,1,31,5,33,24
h-02-2000-ravens-0.iff,116,ravens,2000,0,16,Edwin,Mulitalo,G,64,real_name_in_supplied_data,37,48,14,80,17,98,75,38,26,40,27,38,11,11,32,85,83,9,32,30,16,49,46,99,66,5,51,54
h-02-2000-ravens-0.iff,116,ravens,2000,0,17,Ravens,Guard,G,67,placeholder,39,48,12,76,24,96,58,39,14,33,29,16,10,10,24,80,84,7,28,27,22,49,38,99,60,5,88,24
h-02-2000-ravens-0.iff,116,ravens,2000,0,18,Ravens,Guard,G,72,placeholder,52,57,12,69,18,96,77,45,14,37,29,32,14,11,34,65,76,10,27,24,13,49,42,99,44,5,30,46
h-02-2000-ravens-0.iff,116,ravens,2000,0,19,Ravens,Guard,G,77,placeholder,41,44,11,50,22,96,73,58,11,30,23,16,10,10,13,70,63,1,23,28,19,49,37,99,47,5,45,14
h-02-2000-ravens-0.iff,116,ravens,2000,0,20,Jamal,Lewis,HB,31,real_name_in_supplied_data,92,68,23,89,16,77,51,72,5,66,8,85,19,20,57,28,30,74,12,5,15,49,46,99,58,5,70,47
h-02-2000-ravens-0.iff,116,ravens,2000,0,21,Ravens,Half Back,HB,23,placeholder,90,79,17,70,11,93,41,73,13,66,8,87,14,16,66,31,30,79,9,7,12,49,41,50,43,5,72,82
h-02-2000-ravens-0.iff,116,ravens,2000,0,22,Obafemi,Ayanbadejo,HB,30,real_name_in_supplied_data,83,74,15,63,13,94,55,88,34,49,28,69,15,14,54,32,39,81,20,19,16,49,38,50,38,5,60,69
h-02-2000-ravens-0.iff,116,ravens,2000,0,23,Sam,Gash,HB,32,real_name_in_supplied_data,90,79,17,77,17,92,53,64,15,24,10,63,15,16,63,30,28,92,8,8,18,49,44,1,31,5,62,56
h-02-2000-ravens-0.iff,116,ravens,2000,0,24,Ray,Lewis,ILB,52,real_name_in_supplied_data,74,86,10,98,11,34,69,68,85,19,99,29,11,10,27,27,22,26,91,99,11,49,92,99,66,5,90,90
h-02-2000-ravens-0.iff,116,ravens,2000,0,25,Ravens,Linebacker,ILB,53,placeholder,63,79,10,98,11,75,70,54,86,21,99,28,11,10,43,25,20,22,81,99,11,49,96,99,63,5,99,74
h-02-2000-ravens-0.iff,116,ravens,2000,0,26,Cornell,Brown,ILB,51,real_name_in_supplied_data,78,83,10,72,7,89,59,76,72,24,80,25,10,10,16,30,21,16,58,72,8,49,37,99,53,5,95,48
h-02-2000-ravens-0.iff,116,ravens,2000,0,27,Matt,Stover,K,3,real_name_in_supplied_data,39,48,10,39,86,85,34,45,24,28,40,18,11,13,27,29,23,34,23,14,90,99,46,50,80,5,83,24
h-02-2000-ravens-0.iff,116,ravens,2000,0,28,Jamie,Sharper,OLB,55,real_name_in_supplied_data,86,78,10,91,14,97,59,79,76,19,94,36,11,11,28,35,29,28,78,93,11,49,79,99,49,5,83,99
h-02-2000-ravens-0.iff,116,ravens,2000,0,29,Peter,Boulware,OLB,58,real_name_in_supplied_data,73,81,10,92,13,87,53,70,76,17,86,31,11,10,34,32,25,32,89,84,13,49,90,99,53,5,86,88
h-02-2000-ravens-0.iff,116,ravens,2000,0,30,Ravens,Linebacker,OLB,59,placeholder,76,75,10,83,10,80,69,64,74,18,73,25,11,10,19,30,26,24,74,75,10,49,29,99,38,5,75,92
h-02-2000-ravens-0.iff,116,ravens,2000,0,31,Ravens,Linebacker,OLB,57,placeholder,92,86,10,79,9,82,67,73,74,13,64,33,11,11,21,27,22,28,60,68,5,49,61,99,45,5,40,24
h-02-2000-ravens-0.iff,116,ravens,2000,0,32,Kyle,Richardson,P,5,real_name_in_supplied_data,35,44,19,49,91,84,34,42,19,23,34,17,20,25,21,23,19,34,18,8,80,1,49,50,75,5,57,23
h-02-2000-ravens-0.iff,116,ravens,2000,0,33,Trent,Dilfer,QB,8,real_name_in_supplied_data,62,47,74,43,8,30,39,43,27,18,27,17,72,72,12,27,24,26,15,22,11,49,86,50,77,15,78,24
h-02-2000-ravens-0.iff,116,ravens,2000,0,34,Chris,Redman,QB,7,real_name_in_supplied_data,73,53,74,37,14,60,26,47,30,26,38,45,68,76,30,24,28,28,15,41,16,49,70,50,70,47,67,24
h-02-2000-ravens-0.iff,116,ravens,2000,0,35,Tony,Banks,QB,12,real_name_in_supplied_data,63,64,58,16,2,87,25,53,19,13,16,1,68,57,1,14,17,27,4,18,7,49,61,50,64,69,90,24
h-02-2000-ravens-0.iff,116,ravens,2000,0,36,Rod,Woodson,SS,26,real_name_in_supplied_data,75,77,10,84,50,73,59,73,90,40,99,10,11,11,42,24,23,48,67,97,17,99,85,1,75,5,93,68
h-02-2000-ravens-0.iff,116,ravens,2000,0,37,Corey,Harris,SS,45,real_name_in_supplied_data,83,79,9,60,12,78,47,72,69,35,71,38,11,11,30,18,16,50,60,69,16,49,42,1,49,5,32,70
h-02-2000-ravens-0.iff,116,ravens,2000,0,38,Jonathan,Ogden,T,75,real_name_in_supplied_data,53,67,11,92,19,95,79,61,13,28,29,18,10,10,28,94,96,14,28,28,18,49,74,99,75,5,64,56
h-02-2000-ravens-0.iff,116,ravens,2000,0,39,Ravens,Tackle,T,79,placeholder,44,67,12,75,14,97,71,55,24,41,30,43,11,11,38,74,82,14,27,26,16,49,51,99,52,5,71,41
h-02-2000-ravens-0.iff,116,ravens,2000,0,40,Ravens,Tackle,T,63,placeholder,48,63,11,87,16,86,77,73,13,28,24,16,10,11,21,72,72,11,26,27,15,49,50,99,51,5,38,14
h-02-2000-ravens-0.iff,116,ravens,2000,0,41,Ravens,Tackle,T,74,placeholder,36,40,12,79,19,81,77,45,10,27,27,20,10,10,23,70,71,11,27,30,17,49,46,99,63,5,85,11
h-02-2000-ravens-0.iff,116,ravens,2000,0,42,Shannon,Sharpe,TE,82,real_name_in_supplied_data,78,79,11,99,17,99,53,73,14,90,14,80,12,12,89,56,60,78,15,7,19,49,77,99,89,5,99,99
h-02-2000-ravens-0.iff,116,ravens,2000,0,43,Ravens,Tight End,TE,88,placeholder,73,77,10,39,4,85,55,55,19,78,16,74,11,13,84,64,67,59,11,20,4,49,24,99,57,5,58,13
h-02-2000-ravens-0.iff,116,ravens,2000,0,44,Ravens,Tight End,TE,81,placeholder,66,76,10,44,7,87,59,61,8,79,14,44,11,11,73,77,75,74,7,7,11,49,53,99,63,5,33,24
h-02-2000-ravens-0.iff,116,ravens,2000,0,45,John,Jones,TE,85,real_name_in_supplied_data,82,70,11,44,18,79,45,84,15,36,39,36,10,11,32,75,79,50,31,26,17,49,46,99,32,5,40,18
h-02-2000-ravens-0.iff,116,ravens,2000,0,46,Ravens,Tight End,TE,49,placeholder,77,77,10,59,13,69,55,64,14,68,10,47,11,11,73,73,76,76,13,15,15,49,52,99,61,5,25,24
h-02-2000-ravens-0.iff,116,ravens,2000,0,47,Ravens,Receiver,WR,87,placeholder,93,86,13,28,7,82,47,99,15,85,11,66,14,14,80,27,34,76,5,10,12,49,68,50,54,5,92,42
h-02-2000-ravens-0.iff,116,ravens,2000,0,48,Travis,Taylor,WR,89,real_name_in_supplied_data,88,89,15,62,16,79,42,79,14,83,6,67,16,16,83,48,47,78,15,13,16,49,35,50,53,5,85,48
h-02-2000-ravens-0.iff,116,ravens,2000,0,49,Ravens,Receiver,WR,86,placeholder,86,74,13,44,9,77,42,68,5,79,12,62,14,14,77,34,38,46,10,13,13,49,28,50,63,5,97,47
h-02-2000-ravens-0.iff,116,ravens,2000,0,50,Brandon,Stokley,WR,80,real_name_in_supplied_data,85,89,17,65,18,40,29,75,6,61,13,40,14,14,76,59,48,59,15,9,19,49,47,50,38,5,87,46
h-02-2000-ravens-0.iff,116,ravens,2000,0,51,Jermaine,Lewis,WR,84,real_name_in_supplied_data,89,76,13,67,13,70,37,68,12,66,12,52,15,15,69,25,35,65,7,13,17,49,56,50,40,5,90,80
h-02-2000-ravens-0.iff,116,ravens,2000,0,52,Pat,Johnson,WR,83,real_name_in_supplied_data,90,85,13,39,10,47,32,83,10,69,11,41,14,14,62,32,35,62,8,10,15,49,28,50,35,5,81,46
h-03-1964-bills-7.iff,117,bills,1964,0,0,Bills,Center,C,56,placeholder,50,70,14,71,18,94,69,70,14,37,29,32,14,11,34,80,72,10,27,24,13,49,42,99,51,5,65,46
h-03-1964-bills-7.iff,117,bills,1964,0,1,Bills,Center,C,60,placeholder,52,58,11,76,17,99,91,67,6,8,16,7,10,10,9,54,52,8,11,33,13,49,27,99,42,5,35,22
h-03-1964-bills-7.iff,117,bills,1964,0,2,Bills,Cornerback,CB,42,placeholder,83,88,9,55,16,87,45,64,89,10,76,7,11,10,39,14,18,37,38,65,16,49,79,1,63,5,90,56
h-03-1964-bills-7.iff,117,bills,1964,0,3,Bills,Cornerback,CB,24,placeholder,75,83,9,55,16,73,39,68,89,12,79,8,11,10,47,23,25,39,40,70,19,49,64,1,54,5,90,77
h-03-1964-bills-7.iff,117,bills,1964,0,4,Bills,Cornerback,CB,46,placeholder,85,91,11,75,19,85,33,81,86,8,69,6,11,11,35,34,39,34,24,71,21,49,36,1,40,5,60,52
h-03-1964-bills-7.iff,117,bills,1964,0,5,Bills,Cornerback,CB,44,placeholder,87,92,12,72,16,86,37,75,73,10,74,38,12,11,27,33,29,50,42,67,19,49,32,1,41,5,60,51
h-03-1964-bills-7.iff,117,bills,1964,0,6,Bills,Cornerback,CB,25,placeholder,87,92,9,88,21,83,43,73,61,13,49,9,11,10,19,29,27,41,29,51,23,49,42,1,21,5,28,57
h-03-1964-bills-7.iff,117,bills,1964,0,7,Bills,Cornerback,CB,27,placeholder,82,81,9,88,21,69,41,61,56,13,49,9,11,10,19,29,27,41,29,41,23,49,42,1,20,5,24,57
h-03-1964-bills-7.iff,117,bills,1964,0,8,Bills,Def End,DE,77,placeholder,78,88,10,79,19,76,58,64,51,14,95,28,11,10,24,19,26,28,98,88,20,49,97,99,65,5,83,80
h-03-1964-bills-7.iff,117,bills,1964,0,9,Bills,Def End,DE,89,placeholder,80,74,10,60,19,79,69,59,49,17,77,26,11,10,23,23,24,20,79,76,20,49,64,99,50,5,71,72
h-03-1964-bills-7.iff,117,bills,1964,0,10,Bills,Def End,DE,91,placeholder,55,63,11,49,23,31,85,59,11,19,72,28,10,10,32,37,34,10,78,66,23,49,60,99,47,5,58,73
h-03-1964-bills-7.iff,117,bills,1964,0,11,Bills,Def End,DE,97,placeholder,77,67,11,60,19,83,59,75,37,28,72,31,13,11,26,26,25,16,74,72,19,49,30,99,45,5,58,48
h-03-1964-bills-7.iff,117,bills,1964,0,12,Bills,Def End,DE,86,placeholder,59,57,10,43,25,61,77,60,21,25,59,28,10,10,28,40,34,2,44,47,24,49,29,99,25,5,41,24
h-03-1964-bills-7.iff,117,bills,1964,0,13,Bills,Def Tackle,DT,79,placeholder,81,75,11,61,21,83,67,69,34,16,89,28,10,10,22,32,23,14,41,89,19,49,77,99,56,5,79,89
h-03-1964-bills-7.iff,117,bills,1964,0,14,Bills,Def Tackle,DT,71,placeholder,62,65,11,64,23,39,79,62,26,18,93,31,10,10,30,35,31,18,70,87,23,49,71,99,51,5,56,83
h-03-1964-bills-7.iff,117,bills,1964,0,15,Bills,Def Tackle,DT,74,placeholder,58,60,11,50,22,75,91,56,18,20,75,28,10,10,23,32,24,2,36,84,22,49,20,99,37,5,51,79
h-03-1964-bills-7.iff,117,bills,1964,0,16,Bills,Def Tackle,DT,75,placeholder,70,75,10,60,15,81,59,64,20,19,75,34,11,11,23,23,27,20,74,68,19,49,29,99,46,5,55,24
h-03-1964-bills-7.iff,117,bills,1964,0,17,Bills,Full Back,FB,2,placeholder,80,79,18,98,23,84,61,76,7,60,5,43,15,16,75,69,51,73,5,7,24,49,74,99,54,5,54,56
h-03-1964-bills-7.iff,117,bills,1964,0,18,Bills,Safety,FS,26,placeholder,78,79,9,88,18,81,43,62,86,13,80,9,11,11,22,23,20,40,29,80,20,49,92,1,68,5,95,70
h-03-1964-bills-7.iff,117,bills,1964,0,19,Bills,Safety,FS,40,placeholder,88,86,9,34,16,86,49,68,79,12,64,8,10,10,17,29,26,6,25,59,14,49,22,1,31,5,24,76
h-03-1964-bills-7.iff,117,bills,1964,0,20,Bills,Guard,G,63,placeholder,58,51,12,75,14,95,67,62,24,41,30,43,11,11,38,86,78,14,27,26,16,49,51,99,59,5,49,43
h-03-1964-bills-7.iff,117,bills,1964,0,21,Bills,Guard,G,50,placeholder,39,48,12,76,24,96,58,39,14,33,29,16,10,10,24,80,84,7,28,27,22,49,38,99,60,5,88,24
h-03-1964-bills-7.iff,117,bills,1964,0,22,Bills,Guard,G,62,placeholder,41,44,11,50,22,96,73,58,11,30,23,16,10,10,13,70,63,1,23,28,19,49,37,99,47,5,45,14
h-03-1964-bills-7.iff,117,bills,1964,0,23,Bills,Half Back,HB,29,placeholder,90,79,17,70,11,93,41,73,13,66,8,87,14,16,66,31,30,79,9,7,12,49,41,50,43,5,72,82
h-03-1964-bills-7.iff,117,bills,1964,0,24,Bills,Half Back,HB,47,placeholder,83,86,15,70,11,91,49,75,11,72,11,82,14,15,75,36,24,52,10,10,15,49,69,50,58,5,62,78
h-03-1964-bills-7.iff,117,bills,1964,0,25,Bills,Half Back,HB,43,placeholder,83,74,15,63,13,94,55,88,34,49,28,69,15,14,54,32,39,81,20,19,16,49,38,50,38,5,60,69
h-03-1964-bills-7.iff,117,bills,1964,0,26,Bills,Half Back,HB,30,placeholder,90,79,17,77,17,92,53,64,15,24,10,63,15,16,63,30,28,92,8,8,18,49,44,1,31,5,62,56
h-03-1964-bills-7.iff,117,bills,1964,0,27,Bills,Linebacker,ILB,51,placeholder,63,79,10,98,11,75,70,54,86,21,99,28,11,10,43,25,20,22,81,99,11,49,96,99,63,5,99,74
h-03-1964-bills-7.iff,117,bills,1964,0,28,Bills,Linebacker,ILB,52,placeholder,73,75,10,84,9,85,69,67,70,23,76,35,11,11,26,27,21,22,73,70,7,49,39,99,42,5,70,66
h-03-1964-bills-7.iff,117,bills,1964,0,29,Bills,Linebacker,ILB,54,placeholder,70,82,11,70,11,97,59,87,69,19,79,32,10,11,14,19,11,29,68,74,11,49,27,99,35,5,60,76
h-03-1964-bills-7.iff,117,bills,1964,0,30,Bills,Linebacker,ILB,59,placeholder,71,72,10,74,2,74,63,58,60,18,58,33,11,11,6,21,16,10,55,57,2,49,33,99,26,5,31,24
h-03-1964-bills-7.iff,117,bills,1964,0,31,Bills,Kicker,K,3,placeholder,39,45,11,30,86,90,32,38,17,22,27,15,11,12,13,19,14,29,12,12,89,99,54,50,59,5,71,22
h-03-1964-bills-7.iff,117,bills,1964,0,32,Bills,Linebacker,OLB,65,placeholder,72,82,10,87,13,88,63,58,70,19,83,29,11,10,28,31,25,32,63,84,13,49,77,99,36,5,79,74
h-03-1964-bills-7.iff,117,bills,1964,0,33,Bills,Linebacker,OLB,58,placeholder,59,68,10,93,13,69,77,72,76,18,80,30,11,10,30,33,27,36,74,80,14,49,39,99,54,5,51,54
h-03-1964-bills-7.iff,117,bills,1964,0,34,Bills,Linebacker,OLB,57,placeholder,67,75,10,99,29,83,77,67,44,50,68,50,11,10,47,50,43,24,51,60,29,49,61,99,21,5,28,51
h-03-1964-bills-7.iff,117,bills,1964,0,35,Bills,Linebacker,OLB,55,placeholder,85,72,10,63,20,55,69,75,53,18,60,28,11,10,24,23,25,24,74,69,21,49,50,99,51,5,58,63
h-03-1964-bills-7.iff,117,bills,1964,0,36,Bills,Punter,P,8,placeholder,43,43,25,35,68,89,32,36,13,12,27,13,26,25,6,13,5,39,7,11,71,1,22,50,79,5,84,24
h-03-1964-bills-7.iff,117,bills,1964,0,37,Bills,Quarterback,QB,14,placeholder,84,77,86,38,19,84,41,75,39,33,41,46,78,79,35,24,24,30,38,27,22,49,83,50,80,80,70,24
h-03-1964-bills-7.iff,117,bills,1964,0,38,Bills,Quarterback,QB,17,placeholder,75,74,79,19,11,77,39,67,39,28,50,53,71,56,39,23,24,28,31,47,13,49,66,50,60,69,14,24
h-03-1964-bills-7.iff,117,bills,1964,0,39,Bills,Quarterback,QB,1,placeholder,53,57,80,29,16,50,38,48,33,27,32,46,76,68,25,20,20,28,35,31,16,49,50,50,53,23,40,24
h-03-1964-bills-7.iff,117,bills,1964,0,40,Bills,Safety,SS,23,placeholder,83,85,9,60,12,80,39,67,80,25,83,8,11,11,19,19,17,46,40,88,16,49,71,1,67,5,91,46
h-03-1964-bills-7.iff,117,bills,1964,0,41,Bills,Safety,SS,41,placeholder,89,95,11,88,19,81,51,82,61,8,51,6,11,11,3,29,29,34,63,47,19,49,52,1,31,5,35,24
h-03-1964-bills-7.iff,117,bills,1964,0,42,Bills,Tackle,T,72,placeholder,31,46,12,86,23,97,75,44,13,30,30,18,10,10,23,89,80,8,27,28,21,49,78,99,60,5,85,41
h-03-1964-bills-7.iff,117,bills,1964,0,43,Bills,Tackle,T,70,placeholder,48,58,11,82,16,97,77,50,24,32,32,47,11,17,43,77,77,19,23,23,16,49,55,99,52,5,48,39
h-03-1964-bills-7.iff,117,bills,1964,0,44,Bills,Tackle,T,76,placeholder,36,40,12,79,19,81,77,45,10,27,27,20,10,10,23,70,71,11,27,30,17,49,46,99,63,5,85,11
h-03-1964-bills-7.iff,117,bills,1964,0,45,Bills,Tight End,TE,84,placeholder,77,88,24,79,14,86,45,68,10,89,14,90,26,24,87,82,83,78,15,8,18,49,81,99,66,5,77,76
