# NFL 2K5 retail roster team history: the real club of every past season the retail roster carries stats for.
# Source: nflverse-data (https://github.com/nflverse/nflverse-data), CC-BY-4.0 - rosters 1982-2003, weekly rosters 2002-2003, player stats 1999-2003, players.
# Generated 2026-09-03 by tools/nfl2k5_team_history_from_nflverse.py; matched 1148 of 1325 retail players, 5068 of 5867 season rows.
# Team codes are the 2004 roster abbreviations (relocated franchises resolved by season: Oilers -> TEN, LA Raiders -> OAK, ...).
# Columns: last_name, first_name, birth_date (YYYY-MM-DD), season, team, position, roster_index (only where two retail records share the identity), source.
# Lines starting with # are comments.
last_name,first_name,birth_date,season,team,position,roster_index,source
Booker,Marty,1976-07-31,2002,CHI,WR,,nflverse CHI
Booker,Marty,1976-07-31,2003,CHI,WR,,nflverse CHI
Boone,Alfonso,1976-01-11,2001,CHI,DT,,nflverse CHI
Boone,Alfonso,1976-01-11,2002,CHI,DT,,nflverse CHI
Boone,Alfonso,1976-01-11,2003,CHI,DT,,nflverse CHI
Boston,David,1978-08-19,1999,ARZ,WR,,nflverse ARI
Boston,David,1978-08-19,2000,ARZ,WR,,nflverse ARI
Boston,David,1978-08-19,2001,ARZ,WR,,nflverse ARI
Boston,David,1978-08-19,2002,ARZ,WR,,nflverse ARZ
Boston,David,1978-08-19,2003,SD,WR,,nflverse SD
Boulware,Peter,1974-12-18,1997,BAL,OLB,,nflverse BAL
Boulware,Peter,1974-12-18,1998,BAL,OLB,,nflverse BAL
Boulware,Peter,1974-12-18,1999,BAL,OLB,,nflverse BAL
Boulware,Peter,1974-12-18,2000,BAL,OLB,,nflverse BAL
Boulware,Peter,1974-12-18,2001,BAL,OLB,,nflverse BAL
Boulware,Peter,1974-12-18,2002,BAL,OLB,,nflverse BLT
Boulware,Peter,1974-12-18,2003,BAL,OLB,,nflverse BLT
Bouman,Todd,1972-08-01,2000,MIN,QB,,nflverse MIN
Bouman,Todd,1972-08-01,2001,MIN,QB,,nflverse MIN
Bouman,Todd,1972-08-01,2002,MIN,QB,,nflverse MIN
Bowen,Matt,1976-11-12,2000,STL,FS,,nflverse STL
Bowen,Matt,1976-11-12,2001,STL,FS,,nflverse STL
Bowen,Matt,1976-11-12,2002,GB,FS,,nflverse GB
Bowen,Matt,1976-11-12,2003,WAS,FS,,nflverse WAS
Bowens,David,1977-07-03,1999,DEN,DE,,nflverse DEN
Bowens,David,1977-07-03,2000,GB,DE,,nflverse GB
Bowens,David,1977-07-03,2001,WAS,DE,,nflverse WAS
Bowens,David,1977-07-03,2002,MIA,DE,,nflverse MIA
Bowens,David,1977-07-03,2003,MIA,DE,,nflverse MIA
Bowens,Tim,1973-02-07,1994,MIA,DT,,nflverse MIA
Bowens,Tim,1973-02-07,1995,MIA,DT,,nflverse MIA
Bowens,Tim,1973-02-07,1996,MIA,DT,,nflverse MIA
Bowens,Tim,1973-02-07,1997,MIA,DT,,nflverse MIA
Bowens,Tim,1973-02-07,1998,MIA,DT,,nflverse MIA
Bowens,Tim,1973-02-07,1999,MIA,DT,,nflverse MIA
Bowens,Tim,1973-02-07,2000,MIA,DT,,nflverse MIA
Bowens,Tim,1973-02-07,2001,MIA,DT,,nflverse MIA
Bowens,Tim,1973-02-07,2002,MIA,DT,,nflverse MIA
Bowens,Tim,1973-02-07,2003,MIA,DT,,nflverse MIA
Brackens,Tony,1974-12-26,1996,JAX,DE,,nflverse JAX
Brackens,Tony,1974-12-26,1997,JAX,DE,,nflverse JAX
Brackens,Tony,1974-12-26,1998,JAX,DE,,nflverse JAX
Brackens,Tony,1974-12-26,1999,JAX,DE,,nflverse JAX
Brackens,Tony,1974-12-26,2000,JAX,DE,,nflverse JAX
Brackens,Tony,1974-12-26,2001,JAX,DE,,nflverse JAX
Brackens,Tony,1974-12-26,2002,JAX,DE,,nflverse JAX
Brackens,Tony,1974-12-26,2003,JAX,DE,,nflverse JAX
Brackett,Gary,1980-05-23,2003,IND,OLB,,nflverse IND
Bradford,Corey,1975-12-08,1998,GB,WR,,nflverse GB
Bradford,Corey,1975-12-08,1999,GB,WR,,nflverse GB
Bradford,Corey,1975-12-08,2000,GB,WR,,nflverse GB
Bradford,Corey,1975-12-08,2001,GB,WR,,nflverse GB
Bradford,Corey,1975-12-08,2002,HOU,WR,,nflverse HST
Bradford,Corey,1975-12-08,2003,HOU,WR,,nflverse HST
Brady,Kyle,1972-01-14,1995,NYJ,TE,,nflverse NYJ
Brady,Kyle,1972-01-14,1996,NYJ,TE,,nflverse NYJ
Brady,Kyle,1972-01-14,1997,NYJ,TE,,nflverse NYJ
Brady,Kyle,1972-01-14,1998,NYJ,TE,,nflverse NYJ
Brady,Kyle,1972-01-14,1999,JAX,TE,,nflverse JAX
Brady,Kyle,1972-01-14,2000,JAX,TE,,nflverse JAX
Brady,Kyle,1972-01-14,2001,JAX,TE,,nflverse JAX
Brady,Kyle,1972-01-14,2002,JAX,TE,,nflverse JAX
Brady,Kyle,1972-01-14,2003,JAX,TE,,nflverse JAX
Brady,Tom,1977-08-03,2000,NE,QB,,nflverse NE
Brady,Tom,1977-08-03,2001,NE,QB,,nflverse NE
Brady,Tom,1977-08-03,2002,NE,QB,,nflverse NE
Brady,Tom,1977-08-03,2003,NE,QB,,nflverse NE
Branch,Colin,1980-03-02,2003,CAR,FS,,nflverse CAR
Branch,Deion,1979-07-18,2002,NE,WR,,nflverse NE
Branch,Deion,1979-07-18,2003,NE,WR,,nflverse NE
Bratzke,Chad,1971-09-15,1994,NYG,DE,,nflverse NYG
Bratzke,Chad,1971-09-15,1995,NYG,DE,,nflverse NYG
Bratzke,Chad,1971-09-15,1996,NYG,DE,,nflverse NYG
Bratzke,Chad,1971-09-15,1997,NYG,DE,,nflverse NYG
Bratzke,Chad,1971-09-15,1998,NYG,DE,,nflverse NYG
Bratzke,Chad,1971-09-15,1999,IND,DE,,nflverse IND
Bratzke,Chad,1971-09-15,2000,IND,DE,,nflverse IND
Bratzke,Chad,1971-09-15,2001,IND,DE,,nflverse IND
Bratzke,Chad,1971-09-15,2002,IND,DE,,nflverse IND
Bratzke,Chad,1971-09-15,2003,IND,DE,,nflverse IND
Brayton,Tyler,1979-11-20,2003,OAK,OLB,,nflverse OAK
Brees,Drew,1979-01-15,2001,SD,QB,,nflverse LAC
Brees,Drew,1979-01-15,2002,SD,QB,,nflverse SD
Brees,Drew,1979-01-15,2003,SD,QB,,nflverse SD
Brien,Doug,1970-11-24,1994,SF,K,,nflverse SF
Brien,Doug,1970-11-24,1995,SF,K,,nflverse SF
Brien,Doug,1970-11-24,1996,NO,K,,nflverse NO
Brien,Doug,1970-11-24,1997,NO,K,,nflverse NO
Brien,Doug,1970-11-24,1998,NO,K,,nflverse NO
Brien,Doug,1970-11-24,1999,NO,K,,nflverse NO
Brien,Doug,1970-11-24,2000,NO,K,,nflverse NO
Brien,Doug,1970-11-24,2001,IND,K,,nflverse IND
Brien,Doug,1970-11-24,2002,MIN,K,,nflverse MIN
Brien,Doug,1970-11-24,2003,NYJ,K,,nflverse NYJ
Briggs,Lance,1980-11-12,2003,CHI,OLB,,nflverse CHI
Brightful,Lamont,1979-01-29,2002,BAL,CB,,nflverse BLT
Brightful,Lamont,1979-01-29,2003,BAL,CB,,nflverse BLT
Brock,Raheem,1978-06-10,2002,IND,DE,,nflverse IND
Brock,Raheem,1978-06-10,2003,IND,DE,,nflverse IND
Bromell,Lorenzo,1975-09-23,1998,MIA,DE,,nflverse MIA
Bromell,Lorenzo,1975-09-23,1999,MIA,DE,,nflverse MIA
Bromell,Lorenzo,1975-09-23,2000,MIA,DE,,nflverse MIA
Bromell,Lorenzo,1975-09-23,2001,MIA,DE,,nflverse MIA
Bromell,Lorenzo,1975-09-23,2002,MIN,DE,,nflverse MIN
Bromell,Lorenzo,1975-09-23,2003,OAK,DE,,nflverse OAK
Bronson,Zack,1974-01-28,1997,SF,FS,,nflverse SF
Bronson,Zack,1974-01-28,1998,SF,FS,,nflverse SF
Bronson,Zack,1974-01-28,1999,SF,FS,,nflverse SF
Bronson,Zack,1974-01-28,2000,SF,FS,,nflverse SF
Bronson,Zack,1974-01-28,2001,SF,FS,,nflverse SF
Bronson,Zack,1974-01-28,2002,SF,FS,,nflverse SF
Bronson,Zack,1974-01-28,2003,SF,FS,,nflverse SF
Brooking,Keith,1975-10-30,1998,ATL,ILB,,nflverse ATL
Brooking,Keith,1975-10-30,1999,ATL,ILB,,nflverse ATL
Brooking,Keith,1975-10-30,2000,ATL,ILB,,nflverse ATL
Brooking,Keith,1975-10-30,2001,ATL,ILB,,nflverse ATL
Brooking,Keith,1975-10-30,2002,ATL,ILB,,nflverse ATL
Brooking,Keith,1975-10-30,2003,ATL,ILB,,nflverse ATL
Brooks,Derrick,1973-04-18,1995,TB,OLB,,nflverse TB
Brooks,Derrick,1973-04-18,1996,TB,OLB,,nflverse TB
Brooks,Derrick,1973-04-18,1997,TB,OLB,,nflverse TB
Brooks,Derrick,1973-04-18,1998,TB,OLB,,nflverse TB
Brooks,Derrick,1973-04-18,1999,TB,OLB,,nflverse TB
Brooks,Derrick,1973-04-18,2000,TB,OLB,,nflverse TB
Brooks,Derrick,1973-04-18,2001,TB,OLB,,nflverse TB
Brooks,Derrick,1973-04-18,2002,TB,OLB,,nflverse TB
Brooks,Derrick,1973-04-18,2003,TB,OLB,,nflverse TB
Brown,Alex,1979-06-04,2002,CHI,DE,,nflverse CHI
Brown,Alex,1979-06-04,2003,CHI,DE,,nflverse CHI
Brown,Antonio,1978-03-03,2003,BUF,WR,,nflverse BUF
Brown,Chad,1970-07-12,1993,PIT,OLB,,nflverse PIT
Brown,Chad,1970-07-12,1994,PIT,OLB,,nflverse PIT
Brown,Chad,1970-07-12,1995,PIT,OLB,,nflverse PIT
Brown,Chad,1970-07-12,1996,PIT,OLB,,nflverse PIT
Brown,Chad,1970-07-12,1997,SEA,OLB,,nflverse SEA
Brown,Chad,1970-07-12,1998,SEA,OLB,,nflverse SEA
Brown,Chad,1970-07-12,1999,SEA,OLB,,nflverse SEA
Brown,Chad,1970-07-12,2000,SEA,OLB,,nflverse SEA
Brown,Chad,1970-07-12,2001,SEA,OLB,,nflverse SEA
Brown,Chad,1970-07-12,2002,SEA,OLB,,nflverse SEA
Brown,Chad,1970-07-12,2003,SEA,OLB,,nflverse SEA
Brown,Chris,1981-04-17,2003,TEN,RB,,nflverse TEN
Brown,Cornell,1975-03-15,1997,BAL,OLB,,nflverse BAL
Brown,Cornell,1975-03-15,1998,BAL,OLB,,nflverse BAL
Brown,Cornell,1975-03-15,1999,BAL,OLB,,nflverse BAL
Brown,Cornell,1975-03-15,2000,BAL,OLB,,nflverse BAL
Brown,Cornell,1975-03-15,2002,BAL,OLB,,nflverse BLT
Brown,Cornell,1975-03-15,2003,BAL,OLB,,nflverse BLT
Brown,Eric,1975-03-20,1998,DEN,SS,,nflverse DEN
Brown,Eric,1975-03-20,1999,DEN,SS,,nflverse DEN
Brown,Eric,1975-03-20,2000,DEN,SS,,nflverse DEN
Brown,Eric,1975-03-20,2001,DEN,SS,,nflverse DEN
Brown,Eric,1975-03-20,2002,HOU,SS,,nflverse HST
Brown,Eric,1975-03-20,2003,HOU,SS,,nflverse HST
Brown,Fakhir,1977-09-21,1999,SD,CB,,nflverse SD
Brown,Fakhir,1977-09-21,2000,SD,CB,,nflverse SD
Brown,Fakhir,1977-09-21,2002,NO,CB,,nflverse NO
Brown,Fakhir,1977-09-21,2003,NO,CB,,nflverse NO
Brown,Gilbert,1971-02-22,1993,GB,DT,,nflverse GB
Brown,Gilbert,1971-02-22,1994,GB,DT,,nflverse GB
Brown,Gilbert,1971-02-22,1995,GB,DT,,nflverse GB
Brown,Gilbert,1971-02-22,1996,GB,DT,,nflverse GB
Brown,Gilbert,1971-02-22,1997,GB,DT,,nflverse GB
Brown,Gilbert,1971-02-22,1998,GB,DT,,nflverse GB
Brown,Gilbert,1971-02-22,1999,GB,DT,,nflverse GB
Brown,Gilbert,1971-02-22,2001,GB,DT,,nflverse GB
Brown,Gilbert,1971-02-22,2002,GB,DT,,nflverse GB
Brown,Gilbert,1971-02-22,2003,GB,DT,,nflverse GB
Brown,Josh,1979-04-29,2003,SEA,K,,nflverse SEA
Brown,Kris,1976-12-23,1999,PIT,K,,nflverse PIT
Brown,Kris,1976-12-23,2000,PIT,K,,nflverse PIT
Brown,Kris,1976-12-23,2001,PIT,K,,nflverse PIT
Brown,Kris,1976-12-23,2002,HOU,K,,nflverse HST
Brown,Kris,1976-12-23,2003,HOU,K,,nflverse HST
Brown,Mike,1978-02-13,2000,CHI,FS,,nflverse CHI
Brown,Mike,1978-02-13,2001,CHI,FS,,nflverse CHI
Brown,Mike,1978-02-13,2002,CHI,FS,,nflverse CHI
Brown,Mike,1978-02-13,2003,CHI,FS,,nflverse CHI
Brown,Ralph,1978-09-16,2001,NYG,CB,,nflverse NYG
Brown,Ralph,1978-09-16,2002,NYG,CB,,nflverse NYG
Brown,Ralph,1978-09-16,2003,NYG,CB,,nflverse NYG
Brown,Sheldon,1979-03-19,2002,PHI,CB,,nflverse PHI
Brown,Sheldon,1979-03-19,2003,PHI,CB,,nflverse PHI
Brown,Tim,1966-07-22,1988,OAK,WR,,nflverse RAI
Brown,Tim,1966-07-22,1989,OAK,WR,,nflverse RAI
Brown,Tim,1966-07-22,1990,OAK,WR,,nflverse RAI
Brown,Tim,1966-07-22,1991,OAK,WR,,nflverse RAI
Brown,Tim,1966-07-22,1992,OAK,WR,,nflverse RAI
Brown,Tim,1966-07-22,1993,OAK,WR,,nflverse RAI
Brown,Tim,1966-07-22,1994,OAK,WR,,nflverse RAI
Brown,Tim,1966-07-22,1995,OAK,WR,,nflverse OAK
Brown,Tim,1966-07-22,1996,OAK,WR,,nflverse OAK
Brown,Tim,1966-07-22,1997,OAK,WR,,nflverse OAK
Brown,Tim,1966-07-22,1998,OAK,WR,,nflverse OAK
Brown,Tim,1966-07-22,1999,OAK,WR,,nflverse LV
Brown,Tim,1966-07-22,2000,OAK,WR,,nflverse LV
Brown,Tim,1966-07-22,2001,OAK,WR,,nflverse LV
Brown,Tim,1966-07-22,2002,OAK,WR,,nflverse OAK
Brown,Tim,1966-07-22,2003,OAK,WR,,nflverse OAK
Brown,Travis,1977-07-17,2000,SEA,QB,,nflverse SEA
Brown,Travis,1977-07-17,2001,BUF,QB,,nflverse BUF
Brown,Travis,1977-07-17,2003,BUF,QB,,nflverse BUF
Brown,Troy,1971-07-02,1993,NE,WR,,nflverse NE
Brown,Troy,1971-07-02,1994,NE,WR,,nflverse NE
Brown,Troy,1971-07-02,1995,NE,WR,,nflverse NE
Brown,Troy,1971-07-02,1996,NE,WR,,nflverse NE
Brown,Troy,1971-07-02,1997,NE,WR,,nflverse NE
Brown,Troy,1971-07-02,1998,NE,WR,,nflverse NE
Brown,Troy,1971-07-02,1999,NE,WR,,nflverse NE
Brown,Troy,1971-07-02,2000,NE,WR,,nflverse NE
Brown,Troy,1971-07-02,2001,NE,WR,,nflverse NE
Brown,Troy,1971-07-02,2002,NE,WR,,nflverse NE
Brown,Troy,1971-07-02,2003,NE,WR,,nflverse NE
Browning,John,1973-09-30,1996,KC,DT,,nflverse KC
Browning,John,1973-09-30,1997,KC,DT,,nflverse KC
Browning,John,1973-09-30,1998,KC,DT,,nflverse KC
Browning,John,1973-09-30,2000,KC,DT,,nflverse KC
Browning,John,1973-09-30,2001,KC,DT,,nflverse KC
Browning,John,1973-09-30,2002,KC,DT,,nflverse KC
Browning,John,1973-09-30,2003,KC,DT,,nflverse KC
Bruce,Arland,1977-11-23,2003,SF,WR,,nflverse SF
Bruce,Isaac,1972-11-10,1994,STL,WR,,nflverse RAM
Bruce,Isaac,1972-11-10,1995,STL,WR,,nflverse STL
Bruce,Isaac,1972-11-10,1996,STL,WR,,nflverse STL
Bruce,Isaac,1972-11-10,1997,STL,WR,,nflverse STL
Bruce,Isaac,1972-11-10,1998,STL,WR,,nflverse STL
Bruce,Isaac,1972-11-10,2002,STL,WR,,nflverse SL
Bruce,Isaac,1972-11-10,2003,STL,WR,,nflverse SL
Bruener,Mark,1972-09-16,1995,PIT,TE,,nflverse PIT
Bruener,Mark,1972-09-16,1996,PIT,TE,,nflverse PIT
Bruener,Mark,1972-09-16,1997,PIT,TE,,nflverse PIT
Bruener,Mark,1972-09-16,1998,PIT,TE,,nflverse PIT
Bruener,Mark,1972-09-16,1999,PIT,TE,,nflverse PIT
Bruener,Mark,1972-09-16,2000,PIT,TE,,nflverse PIT
Bruener,Mark,1972-09-16,2001,PIT,TE,,nflverse PIT
Bruener,Mark,1972-09-16,2002,PIT,TE,,nflverse PIT
Bruener,Mark,1972-09-16,2003,PIT,TE,,nflverse PIT
Brunell,Mark,1970-09-17,1994,GB,QB,,nflverse GB
Brunell,Mark,1970-09-17,1995,JAX,QB,,nflverse JAX
Brunell,Mark,1970-09-17,1996,JAX,QB,,nflverse JAX
Brunell,Mark,1970-09-17,1997,JAX,QB,,nflverse JAX
Brunell,Mark,1970-09-17,1998,JAX,QB,,nflverse JAX
Brunell,Mark,1970-09-17,1999,JAX,QB,,nflverse JAX
Brunell,Mark,1970-09-17,2000,JAX,QB,,nflverse JAX
Brunell,Mark,1970-09-17,2001,JAX,QB,,nflverse JAX
Brunell,Mark,1970-09-17,2002,JAX,QB,,nflverse JAX
Brunell,Mark,1970-09-17,2003,JAX,QB,,nflverse JAX
Bruschi,Tedy,1973-06-09,1996,NE,ILB,,nflverse NE
Bruschi,Tedy,1973-06-09,1997,NE,ILB,,nflverse NE
Bruschi,Tedy,1973-06-09,1998,NE,ILB,,nflverse NE
Bruschi,Tedy,1973-06-09,1999,NE,ILB,,nflverse NE
Bruschi,Tedy,1973-06-09,2000,NE,ILB,,nflverse NE
Bruschi,Tedy,1973-06-09,2001,NE,ILB,,nflverse NE
Bruschi,Tedy,1973-06-09,2002,NE,ILB,,nflverse NE
Bruschi,Tedy,1973-06-09,2003,NE,ILB,,nflverse NE
Bryant,Antonio,1981-03-09,2002,DAL,WR,,nflverse DAL
Bryant,Antonio,1981-03-09,2003,DAL,WR,,nflverse DAL
Bryant,Fernando,1977-03-26,1999,JAX,CB,,nflverse JAX
Bryant,Fernando,1977-03-26,2000,JAX,CB,,nflverse JAX
Bryant,Fernando,1977-03-26,2001,JAX,CB,,nflverse JAX
Bryant,Fernando,1977-03-26,2002,JAX,CB,,nflverse JAX
Bryant,Fernando,1977-03-26,2003,JAX,CB,,nflverse JAX
Bryant,Matt,1975-05-29,2002,NYG,K,,nflverse NYG
Bryant,Matt,1975-05-29,2003,NYG,K,,nflverse NYG
Bryant,Tony,1976-09-03,2000,OAK,DE,,nflverse OAK
Bryant,Tony,1976-09-03,2001,OAK,DE,,nflverse OAK
Bryant,Tony,1976-09-03,2002,OAK,DE,,nflverse OAK
Bryant,Tony,1976-09-03,2003,NO,DE,,nflverse NO
Bryant,Wendell,1980-09-12,2002,ARZ,DT,,nflverse ARZ
Bryant,Wendell,1980-09-12,2003,ARZ,DT,,nflverse ARZ
Buchanan,Ray,1971-09-29,1993,IND,FS,,nflverse IND
Buchanan,Ray,1971-09-29,1994,IND,FS,,nflverse IND
Buchanan,Ray,1971-09-29,1995,IND,FS,,nflverse IND
Buchanan,Ray,1971-09-29,1996,IND,FS,,nflverse IND
Buchanan,Ray,1971-09-29,1997,ATL,FS,,nflverse ATL
Buchanan,Ray,1971-09-29,1998,ATL,FS,,nflverse ATL
Buchanan,Ray,1971-09-29,1999,ATL,FS,,nflverse ATL
Buchanan,Ray,1971-09-29,2000,ATL,FS,,nflverse ATL
Buchanan,Ray,1971-09-29,2001,ATL,FS,,nflverse ATL
Buchanan,Ray,1971-09-29,2002,ATL,FS,,nflverse ATL
Buchanan,Ray,1971-09-29,2003,ATL,FS,,nflverse ATL
Buchanon,Phillip,1980-09-19,2002,OAK,CB,,nflverse OAK
Buchanon,Phillip,1980-09-19,2003,OAK,CB,,nflverse OAK
Buckhalter,Correll,1978-10-06,2001,PHI,RB,,nflverse PHI
Buckhalter,Correll,1978-10-06,2003,PHI,RB,,nflverse PHI
Buckley,Terrell,1971-06-07,1992,GB,CB,,nflverse GB
Buckley,Terrell,1971-06-07,1993,GB,CB,,nflverse GB
Buckley,Terrell,1971-06-07,1994,GB,CB,,nflverse GB
Buckley,Terrell,1971-06-07,1995,MIA,CB,,nflverse MIA
Buckley,Terrell,1971-06-07,1996,MIA,CB,,nflverse MIA
Buckley,Terrell,1971-06-07,1997,MIA,CB,,nflverse MIA
Buckley,Terrell,1971-06-07,1998,MIA,CB,,nflverse MIA
Buckley,Terrell,1971-06-07,1999,MIA,CB,,nflverse MIA
Buckley,Terrell,1971-06-07,2000,DEN,CB,,nflverse DEN
Buckley,Terrell,1971-06-07,2001,NE,CB,,nflverse NE
Buckley,Terrell,1971-06-07,2002,NE,CB,,nflverse NE
Buckley,Terrell,1971-06-07,2003,MIA,CB,,nflverse MIA
Buckner,Brentson,1971-09-30,1994,PIT,DT,,nflverse PIT
Buckner,Brentson,1971-09-30,1995,PIT,DT,,nflverse PIT
Buckner,Brentson,1971-09-30,1996,PIT,DT,,nflverse PIT
Buckner,Brentson,1971-09-30,1997,CIN,DT,,nflverse CIN
Buckner,Brentson,1971-09-30,1998,SF,DT,,nflverse SF
Buckner,Brentson,1971-09-30,1999,SF,DT,,nflverse SF
Buckner,Brentson,1971-09-30,2000,SF,DT,,nflverse SF
Buckner,Brentson,1971-09-30,2001,CAR,DT,,nflverse CAR
Buckner,Brentson,1971-09-30,2002,CAR,DT,,nflverse CAR
Buckner,Brentson,1971-09-30,2003,CAR,DT,,nflverse CAR
Bulger,Marc,1977-04-05,2001,STL,QB,,nflverse STL
Bulger,Marc,1977-04-05,2002,STL,QB,,nflverse SL
Bulger,Marc,1977-04-05,2003,STL,QB,,nflverse SL
Bulluck,Keith,1977-04-04,2000,TEN,OLB,,nflverse TEN
Bulluck,Keith,1977-04-04,2001,TEN,OLB,,nflverse TEN
Bulluck,Keith,1977-04-04,2002,TEN,OLB,,nflverse TEN
Bulluck,Keith,1977-04-04,2003,TEN,OLB,,nflverse TEN
Burgess,Derrick,1978-08-12,2002,PHI,DE,,nflverse PHI
Burleson,Nate,1981-08-19,2003,MIN,WR,,nflverse MIN
Burns,Joe,1979-09-15,2002,BUF,FB,,nflverse BUF
Burns,Joe,1979-09-15,2003,BUF,FB,,nflverse BUF
Burns,Keith,1972-05-16,1994,DEN,ILB,,nflverse DEN
Burns,Keith,1972-05-16,1995,DEN,ILB,,nflverse DEN
Burns,Keith,1972-05-16,1996,DEN,ILB,,nflverse DEN
Burns,Keith,1972-05-16,1997,DEN,ILB,,nflverse DEN
Burns,Keith,1972-05-16,1998,DEN,ILB,,nflverse DEN
Burns,Keith,1972-05-16,1999,CHI,ILB,,nflverse CHI
Burns,Keith,1972-05-16,2000,DEN,ILB,,nflverse DEN
Burns,Keith,1972-05-16,2001,DEN,ILB,,nflverse DEN
Burns,Keith,1972-05-16,2002,DEN,ILB,,nflverse DEN
Burns,Keith,1972-05-16,2003,DEN,ILB,,nflverse DEN
Burress,Plaxico,1977-08-12,2000,PIT,WR,,nflverse PIT
Burress,Plaxico,1977-08-12,2001,PIT,WR,,nflverse PIT
Burress,Plaxico,1977-08-12,2002,PIT,WR,,nflverse PIT
Burress,Plaxico,1977-08-12,2003,PIT,WR,,nflverse PIT
Burris,Jeff,1972-06-07,1994,BUF,CB,,nflverse BUF
Burris,Jeff,1972-06-07,1995,BUF,CB,,nflverse BUF
Burris,Jeff,1972-06-07,1996,BUF,CB,,nflverse BUF
Burris,Jeff,1972-06-07,1997,BUF,CB,,nflverse BUF
Burris,Jeff,1972-06-07,1998,IND,CB,,nflverse IND
Burris,Jeff,1972-06-07,1999,IND,CB,,nflverse IND
Burris,Jeff,1972-06-07,2000,IND,CB,,nflverse IND
Burris,Jeff,1972-06-07,2001,IND,CB,,nflverse IND
Burris,Jeff,1972-06-07,2002,CIN,CB,,nflverse CIN
Burris,Jeff,1972-06-07,2003,CIN,CB,,nflverse CIN
Burton,Shane,1974-01-18,1996,MIA,DT,,nflverse MIA
Burton,Shane,1974-01-18,1997,MIA,DT,,nflverse MIA
Burton,Shane,1974-01-18,1998,MIA,DT,,nflverse MIA
Burton,Shane,1974-01-18,1999,CHI,DT,,nflverse CHI
Burton,Shane,1974-01-18,2000,NYJ,DT,,nflverse NYJ
Burton,Shane,1974-01-18,2001,NYJ,DT,,nflverse NYJ
Burton,Shane,1974-01-18,2002,CAR,DT,,nflverse CAR
Burton,Shane,1974-01-18,2003,CAR,DT,,nflverse CAR
Bush,Steve,1974-07-04,1997,CIN,TE,,nflverse CIN
Bush,Steve,1974-07-04,1998,CIN,TE,,nflverse CIN
Bush,Steve,1974-07-04,1999,CIN,TE,,nflverse CIN
Bush,Steve,1974-07-04,2000,CIN,TE,,nflverse CIN
Bush,Steve,1974-07-04,2001,ARZ,TE,,nflverse ARI
Bush,Steve,1974-07-04,2002,ARZ,TE,,nflverse ARZ
Bush,Steve,1974-07-04,2003,ARZ,TE,,nflverse ARZ
Butler,Jerametrius,1978-11-28,2001,STL,CB,,nflverse STL
Butler,Jerametrius,1978-11-28,2002,STL,CB,,nflverse SL
Butler,Jerametrius,1978-11-28,2003,STL,CB,,nflverse SL
Caldwell,Mike,1971-08-31,1993,CLE,OLB,,nflverse CLE
Caldwell,Mike,1971-08-31,1994,CLE,OLB,,nflverse CLE
Caldwell,Mike,1971-08-31,1995,CLE,OLB,,nflverse CLE
Caldwell,Mike,1971-08-31,1996,BAL,OLB,,nflverse BAL
Caldwell,Mike,1971-08-31,1997,ARZ,OLB,,nflverse ARI
Caldwell,Mike,1971-08-31,1998,PHI,OLB,,nflverse PHI
Caldwell,Mike,1971-08-31,1999,PHI,OLB,,nflverse PHI
Caldwell,Mike,1971-08-31,2000,PHI,OLB,,nflverse PHI
Caldwell,Mike,1971-08-31,2001,PHI,OLB,,nflverse PHI
Caldwell,Mike,1971-08-31,2002,CHI,OLB,,nflverse CHI
Caldwell,Mike,1971-08-31,2003,CAR,OLB,,nflverse CAR
Caldwell,Reche,1979-03-28,2002,SD,WR,,nflverse SD
Caldwell,Reche,1979-03-28,2003,SD,WR,,nflverse SD
Calico,Tyrone,1980-11-09,2003,TEN,WR,,nflverse TEN
Calmus,Rocky,1979-08-01,2002,TEN,ILB,,nflverse TEN
Calmus,Rocky,1979-08-01,2003,TEN,ILB,,nflverse TEN
Campbell,Dan,1976-04-13,1999,NYG,TE,,nflverse NYG
Campbell,Dan,1976-04-13,2000,NYG,TE,,nflverse NYG
Campbell,Dan,1976-04-13,2001,NYG,TE,,nflverse NYG
Campbell,Dan,1976-04-13,2002,NYG,TE,,nflverse NYG
Campbell,Dan,1976-04-13,2003,DAL,TE,,nflverse DAL
Campbell,Kelly,1980-07-23,2002,MIN,WR,,nflverse MIN
Campbell,Kelly,1980-07-23,2003,MIN,WR,,nflverse MIN
Campbell,Mark,1975-12-06,1999,CLE,TE,,nflverse CLE
Campbell,Mark,1975-12-06,2000,CLE,TE,,nflverse CLE
Campbell,Mark,1975-12-06,2002,CLE,TE,,nflverse CLV
Campbell,Mark,1975-12-06,2003,BUF,TE,,nflverse BUF
Canidate,Trung,1977-03-03,2002,STL,RB,,nflverse SL
Canidate,Trung,1977-03-03,2003,WAS,RB,,nflverse WAS
Carney,John,1964-04-20,1988,TB,K,,nflverse TB
Carney,John,1964-04-20,1990,STL,K,,nflverse RAM
Carney,John,1964-04-20,1991,SD,K,,nflverse SD
Carney,John,1964-04-20,1992,SD,K,,nflverse SD
Carney,John,1964-04-20,1993,SD,K,,nflverse SD
Carney,John,1964-04-20,1994,SD,K,,nflverse SD
Carney,John,1964-04-20,1995,SD,K,,nflverse SD
